full_name,author_id
Alain Badiou,5653
Kelly Erin,5654
Ashot Aleksanyan,5655
Noriko Morishita,5656
Yvette Cooper,5657
Deirdre Bair,5658
Richard Stengel,5659
Matthew O. Jackson,5660
Roslyn Petelin,5661
Roger Scruton,5662
Michael Chertoff,5663
Kim Young-ha,5664
Frida Ramstedt,5665
J. Krishnamurti,5666
Deyan Sudjic,5667
Timothy Ferriss,5668
Sheryl Sandberg,5669
Bill Gates,5670
Jordan Ellenberg,5671
James Baldwin,5672
Cal Newport,5673
Polly Ho-Yen,5674
Dan Carlin,5675
David Michael Smith,5676
Davide Gali,5677
Andrey Plakhov,5678
Lilia Zaouali,5679
Harold Bloom,5680
Natalia Lebina,5681
Kei Tome,5682
Eugene Sue,5683
Petronius Arbiter,5684
Vera Leshchenko,5685
Jean Anouilh,5686
Luke Ferry,5687
Paul O'Neill,5688
Francesca Gino,5689
Struan Reid,5690
Oksana Smorodkina,5691
Valentina Korneva,5692
Daria Nesterova,5693
Ksenia Aniashvili,5694
John Goudy,5695
Nayo Marsh,5696
Steven Weinberg,5697
John Boudreau,5698
Lucius Seneca,5699
Emily Barr,5700
Jonathan Powell,5701
Ethan Zuckerman,5702
Bernard Shaw,5703
Gary Shapiro,5704
Edona Ksuvani,5705
Aleksey Grachev,5706
Upton Sinclair,5707
Matthew Quick,5708
Vali Nasr,5709
Vera Pavlova,5710
Reif Larsen,5711
Christianna Brand,5712
Nikolay Zabolotsky,5713
Anna Wahlgren,5714
Elena Pyankova,5715
Heinrich Altshuller,5716
Ian Chipchase,5717
Nir Eyal,5718
Olivier Melano,5719
Carsten Jensen,5720
Marina Moskvina,5721
Edward Albee,5722
Juan Martin Guevara,5723
Lindy Woodhead,5724
Willow Wilson,5725
Adrian Alfona,5726
Chris Weitz,5727
Enid Blyton,5728
Roman Dushkin,5729
Andy Weyer,5730
Steve Forbes,5731
Olga Novikovskaya,5732
Jesse Heartland,5733
Caleb Melby,5734
Farjon Joseph Jefferson,5735
Amelia Williams,5736
Hugh Thomas,5737
Dan Smith,5738
Aleksandr Bokhanov,5739
Frances Hodgson Burnet,5740
Francois de La Rochefoucauld,5741
Ming-Wu Hung,5742
Pierre Lefebvre,5743
Mark Hurst,5744
Chris Metzen,5745
Horace McCoy,5746
Alina Madyarova,5747
Anita Elberse,5748
Al Rice,5749
Stephen Leacock,5750
Anthony Berkeley,5751
Katherine Rundell,5752
Karo Karapetyan,5753
Tsovinar Banuchyan,5754
Peggy Porschen,5755
Sandra Dieckmann,5756
Dmitry Medvedev,5757
Megan Miller,5758
Sergey Korol,5759
Dr. Seuss,5760
Herve Le Goff,5761
Christine Begel,5762
Margaret Livingston,5763
Jeff Vandermere,5764
Frederic Delavier,5765
Lisa Eldridge,5766
Edith Hamilton,5767
Georgy Gurdzhiev,5768
Richard Weston,5769
Kyle Starks,5770
Vladimir Kulagin,5771
Jacqui Haas,5772
Melanie Klein,5773
Robert Dew,5774
Mikolaj Piskorski,5775
Thomas Malory,5776
Lila Sid,5777
Michael Benson,5778
Neil Mehta,5779
Al Sweigart,5780
Sue Prido,5781
Scott Carney,5782
Roger Connors,5783
Soren Baker,5784
Martin O Kain,5785
William James,5786
Caroline Williams,5787
Erich Raspe,5788
Kavanagh John,5789
Matt Brady,5790
John Douglas,5791
Wayne Rooney,5792
Michel Blanc,5793
Victoria Melnik,5794
Debbie Tang,5795
Anastasia Bobkova,5796
Clotilde Bruno,5797
Lauren Allen-Karon,5798
Marina Yarovaya,5799
John Hargrave,5800
Nikita Zhukov,5801
Richard Shepherd,5802
Alfonso Casas,5803
Maria Hesse,5804
Arnel Vittori,5805
Liz Murray,5806
Jonathan Gottschall,5807
Henry Marsh,5808
Maude Julien,5809
Stevenson Bryan,5810
Robin van den Acker,5811
Helen Papagiannis,5812
Andrey Gavrikov,5813
Sean McManus,5814
Joshua Mezrich,5815
Matt Morgan,5816
Kamin Mohammadi,5817
Valentina Gianella,5818
Betty Smith,5819
Kurban Omarov,5820
Aleksey Paevskiy,5821
Mikhail Ageev,5822
Sandra Sisneros,5823
Anastasia Shavirina,5824
William Wharton,5825
Joel Norris,5826
Pat Shand,5827
Fraerman Ruvim Isaevich,5828
Achille Bonito Oliva,5829
Adele Faber,5830
Max Stirner,5831
Aleksandr Ray,5832
Randy Pausch,5833
Oscar Zarate,5834
Bill Gifford,5835
Jan Nowak,5836
Ahmet Kaplan,5837
Բրենդոն Սնայդեր,5838
Sarah Todd Taylor,5839
Gav Khvost,5840
Evgeniya Grushevskaya,5841
Valentina Gorina,5842
Irina Dubikovskaya,5843
Cheryl Straid,5844
Adam Key,5845
Daniel Shapiro,5846
Anna Kovrigina,5847
Kara King,5848
Sherry Argov,5849
Olivia Fox Cabain,5850
Tamsin Fedel,5851
Joseph Murphy,5852
Kathy Kay,5853
Libby Weaver,5854
Michael Chascalson,5855
Clayton Christensen,5856
David Burkus,5857
Tom Karp,5858
Robert Anthony,5859
William Draper,5860
Georgy Kostromin,5861
Bert Martin Ohnemьller,5862
Zaruhi Grigoryan,5863
Katherina Roters,5864
Liz Jensen,5865
John Cleland,5866
Anna Kern,5867
Jonas Bengtson,5868
Tom Stoppard,5869
George Byron,5870
Pierre Chaunu,5871
Jonathan Hickman,5872
Frater Balthazar,5873
Nicholas Hagger,5874
David Devine,5875
Charles Higham,5876
Vadim Erlichman,5877
Emma Cline,5878
Alice Ferney,5879
Isabelle Autissier,5880
Philip Mayer,5881
Thomas McGuane,5882
Francis Malka,5883
Donald Bartelmi,5884
Larisa Sklyaruk,5885
Jess Walter,5886
Mary Chamberley,5887
Mark Henderson,5888
Malin Rudal,5889
Emily Shen,5890
Manu Joseph,5891
David Mark,5892
John Lloyd,5893
Dave Eggers,5894
Hitoshi Tomizawa,5895
Jonathan Wilson,5896
Robert Orsi,5897
Aleksandr Tsekhanovich,5898
Twan Tan,5899
John Searles,5900
Dick Francis,5901
Bruce Cameron,5902
Kevin Wilson,5903
Francesca Zappia,5904
Quong Tong,5905
Henk Ryan,5906
Nina Tsukanova,5907
Mary Clark,5908
Yaroslav Sergievsky,5909
Rachel Mead,5910
Tatyana Yarovinskaya,5911
Anne Girard,5912
Katarzyna Grocholya,5913
Jennifer Wells,5914
Jonathan Green,5915
David Samoilov,5916
Fiona Barton,5917
Cavan Scott,5918
Michael Johnson,5919
Andrey Gavrilov,5920
Erika Jong,5921
Carol Brant,5922
Friedrich Engels,5923
Rafaele Germain,5924
Kevin Kuhn,5925
Thomas Booth,5926
Nele Neuhaus,5927
Elena Bekhlerova,5928
Oleg Mityaev,5929
Aleksandr Chudakov,5930
J.J. Abrams,5931
Colin Oakley,5932
Marina Metalnikova,5933
Stephen Hunter,5934
Sophie Hannah,5935
Robert Weintraub,5936
Donald McCaig,5937
Solomonica de Winter,5938
Maria Kiseleva,5939
Alberik d'Ardivile,5940
Cristoffer Carlsson,5941
Jesse Burton,5942
Simon Osiashvili,5943
Nicole Fosseler,5944
Alexandra Oliva,5945
Roman Kartsev,5946
Eliza Vivyan,5947
Tatyana Bulatova,5948
Charlotte Hardman,5949
